t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.000000,-0.356794,-1.500185,-1.500006,0.158641,-0.145997,-0.000001,-0.000000,-0.779711,0.000000,-0.500000,0.300000,1.500000,0.785398,0.500000,-0.500000,0.000000,1.410739,9.420483,6.203460,2.715946
0.010000,-0.358254,-1.500185,-1.500006,0.150841,-0.146016,-0.000002,-0.000000,-0.780174,0.007854,-0.495000,0.295000,1.500000,0.785359,0.499975,-0.499975,0.000000,1.434917,9.433489,6.210521,2.720513
0.020000,-0.356998,-1.500303,-1.498502,0.182761,0.322783,0.056459,-0.469159,6.766272,0.015707,-0.490001,0.290001,1.500000,0.785241,0.499900,-0.499900,0.000000,1.206364,8.501174,5.374553,1.938770
0.030000,-0.351116,-1.500082,-1.488863,0.212067,0.784279,0.110603,0.182463,6.939403,0.023558,-0.485002,0.285002,1.500000,0.785045,0.499775,-0.499775,0.000000,0.965504,8.139437,5.094796,1.809666
0.040000,-0.340746,-1.500280,-1.472045,0.242602,1.224747,0.226852,0.537581,7.009942,0.031408,-0.480005,0.280005,1.500000,0.784770,0.499600,-0.499600,0.000000,0.720538,7.853371,4.883736,1.714694
0.050000,-0.326160,-1.500070,-1.450873,0.273587,1.634280,0.273386,0.921972,7.110941,0.039254,-0.475010,0.275010,1.500000,0.784417,0.499375,-0.499375,0.000000,0.478198,7.590121,4.679826,1.619196
0.060000,-0.308234,-1.499580,-1.427018,0.307673,1.919649,0.985907,-0.866689,10.505490,0.047096,-0.470018,0.270018,1.500000,0.783985,0.499100,-0.499100,0.000000,0.288796,7.238075,4.461041,1.339823
0.070000,-0.288226,-1.499615,-1.401845,0.343121,2.073212,0.936908,-0.755359,10.482196,0.054933,-0.465029,0.265029,1.500000,0.783475,0.498776,-0.498776,0.000000,0.169283,7.152980,4.384431,1.298942
0.080000,-0.267215,-1.499736,-1.375735,0.376193,2.123856,0.316821,1.274960,7.070914,0.062765,-0.460043,0.260043,1.500000,0.782886,0.498401,-0.498401,0.000000,0.104240,7.192695,4.367440,1.466199
0.090000,-0.245987,-1.499631,-1.350930,0.414115,2.128101,0.860063,-0.573518,10.378843,0.070590,-0.455061,0.255061,1.500000,0.782219,0.497976,-0.497976,0.000000,0.060154,6.978469,4.235151,1.221893
0.100000,-0.224937,-1.499684,-1.325404,0.449780,2.094454,0.886918,-0.593271,10.268949,0.078409,-0.450083,0.250083,1.500000,0.781474,0.497502,-0.497502,0.000000,0.039055,6.892664,4.173206,1.192653
0.110000,-0.204324,-1.499594,-1.299993,0.485414,2.041819,0.898720,-0.568070,10.167197,0.086220,-0.445111,0.245111,1.500000,0.780651,0.496978,-0.496978,0.000000,0.029249,6.795373,4.100554,1.158195
0.120000,-0.184263,-1.499680,-1.273637,0.518919,1.977962,0.362696,1.336893,6.752431,0.094022,-0.440144,0.240144,1.500000,0.779750,0.496404,-0.496404,0.000000,0.027503,6.820290,4.084340,1.325884
0.130000,-0.164818,-1.499288,-1.246818,0.555221,1.921137,0.973693,-0.438025,9.973455,0.101814,-0.435183,0.235183,1.500000,0.778771,0.495781,-0.495781,0.000000,0.020400,6.517230,3.900703,1.068263
0.140000,-0.145950,-1.499544,-1.218973,0.590406,1.865846,0.190550,1.753894,6.778477,0.109597,-0.430228,0.230228,1.500000,0.777714,0.495108,-0.495108,0.000000,0.017519,6.565885,3.861193,1.207765
0.150000,-0.127662,-1.499789,-1.192473,0.629011,1.804635,0.869215,-0.298309,9.774931,0.117368,-0.425281,0.225281,1.500000,0.776579,0.494386,-0.494386,0.000000,0.020771,6.357782,3.762830,0.996493
0.160000,-0.109950,-1.499516,-1.164783,0.663743,1.745518,1.043234,-0.357089,9.603064,0.125128,-0.420341,0.220341,1.500000,0.775366,0.493614,-0.493614,0.000000,0.020577,6.173131,3.650599,0.953332
0.170000,-0.092786,-1.498998,-1.136912,0.698959,1.696469,0.265125,1.863814,6.459009,0.132876,-0.415409,0.215409,1.500000,0.774076,0.492792,-0.492792,0.000000,0.017173,6.191273,3.587793,1.080428
0.180000,-0.076129,-1.498465,-1.109486,0.735716,1.644189,0.920222,0.002460,9.058226,0.140609,-0.410485,0.210485,1.500000,0.772709,0.491922,-0.491922,0.000000,0.021042,5.975186,3.485996,0.890236
0.190000,-0.059969,-1.498241,-1.081171,0.771537,1.595614,0.250846,1.936629,6.325373,0.148329,-0.405571,0.205571,1.500000,0.771264,0.491002,-0.491002,0.000000,0.019377,5.966074,3.412889,0.991550
0.200000,-0.044288,-1.497845,-1.052714,0.805912,1.547545,0.881156,0.283938,8.358058,0.156035,-0.400665,0.200665,1.500000,0.769742,0.490033,-0.490033,0.000000,0.024254,5.768379,3.328771,0.840828
0.210000,-0.029059,-1.498336,-1.022026,0.842074,1.503138,0.869416,0.280181,9.085646,0.163724,-0.395770,0.195770,1.500000,0.768144,0.489015,-0.489015,0.000000,0.022781,5.546618,3.146202,0.713550
0.220000,-0.014246,-1.498309,-0.990643,0.872246,1.463908,0.227642,2.431797,4.948644,0.171397,-0.390885,0.190885,1.500000,0.766468,0.487949,-0.487949,0.000000,0.021077,5.634929,3.172746,0.938244
0.230000,-0.014246,-1.498309,-0.990643,0.872246,1.463908,0.227642,2.431797,4.948644,0.179053,-0.386011,0.186011,1.500000,0.764716,0.486833,-0.486833,0.000000,0.035762,5.642090,3.174607,0.938436
0.240000,0.000209,-1.499924,-0.955228,0.906861,1.425924,-0.117510,3.288512,4.936106,0.186691,-0.381149,0.181149,1.500000,0.762887,0.485669,-0.485669,0.000000,0.029200,5.411662,2.943563,0.829182
0.250000,0.014239,-1.499010,-0.923047,0.943006,1.389288,0.411273,2.383126,5.585978,0.194311,-0.376298,0.176298,1.500000,0.760982,0.484456,-0.484456,0.000000,0.029341,5.176447,2.833388,0.745902
0.260000,0.027995,-1.497218,-0.890429,0.977589,1.364367,0.411793,2.566596,5.593902,0.201911,-0.371460,0.171460,1.500000,0.759001,0.483195,-0.483195,0.000000,0.022158,4.967193,2.671752,0.670146
0.270000,0.041486,-1.494573,-0.858099,1.014686,1.336629,0.399723,2.781312,5.616586,0.209490,-0.366634,0.166634,1.500000,0.756944,0.481885,-0.481885,0.000000,0.016812,4.747487,2.499230,0.588399
0.280000,0.054712,-1.491852,-0.823295,1.048266,1.310819,0.424111,3.062036,4.950834,0.217049,-0.361822,0.161822,1.500000,0.754811,0.480528,-0.480528,0.000000,0.012166,4.574320,2.379783,0.570213
0.290000,0.067634,-1.489335,-0.785368,1.081336,1.277687,0.148488,4.055416,4.085620,0.224586,-0.357024,0.157024,1.500000,0.752603,0.479122,-0.479122,0.000000,0.007299,4.343571,2.173035,0.525736
0.300000,0.080235,-1.488823,-0.740704,1.122213,1.246405,0.032997,4.673840,4.164727,0.232101,-0.352240,0.152240,1.500000,0.750320,0.477668,-0.477668,0.000000,0.001807,3.996144,1.881498,0.394400
0.310000,0.092540,-1.485590,-0.697895,1.162576,1.217465,1.138967,2.522057,5.382263,0.239592,-0.347471,0.147471,1.500000,0.747961,0.476167,-0.476167,0.000000,0.008689,3.756581,1.844914,0.316552
0.320000,0.104456,-1.480315,-0.653516,1.184023,1.173320,0.486532,4.692996,2.487270,0.247060,-0.342717,0.142717,1.500000,0.745528,0.474618,-0.474618,0.000000,0.006481,3.585481,1.665269,0.405332
0.330000,0.116005,-1.472731,-0.609941,1.207925,1.138162,0.831399,4.457388,1.843383,0.254503,-0.337978,0.137978,1.500000,0.743020,0.473021,-0.473021,0.000000,0.009417,3.367137,1.566139,0.409464
0.340000,0.127210,-1.463519,-0.564741,1.228241,1.105217,0.952201,4.708216,1.732376,0.261920,-0.333256,0.133256,1.500000,0.740438,0.471377,-0.471377,0.000000,0.008766,3.031735,1.329216,0.328038
0.350000,0.138069,-1.452042,-0.519699,1.256004,1.069707,1.227332,4.604208,2.540956,0.269311,-0.328551,0.128551,1.500000,0.737782,0.469686,-0.469686,0.000000,0.009965,2.600754,1.020286,0.164889
0.360000,0.148596,-1.438014,-0.474377,1.284231,1.037980,1.415359,4.810566,2.554907,0.276676,-0.323863,0.123863,1.500000,0.735052,0.467948,-0.467948,0.000000,0.010201,2.210006,0.746135,0.062610
0.370000,0.158786,-1.420639,-0.429832,1.307938,1.002998,1.720581,4.831371,1.771353,0.284012,-0.319192,0.119192,1.500000,0.732248,0.466164,-0.466164,0.000000,0.013349,1.923257,0.593486,0.058542
0.380000,0.168624,-1.400000,-0.385261,1.319509,0.965174,2.135856,4.638304,0.389998,0.291320,-0.314540,0.114540,1.500000,0.729371,0.464332,-0.464332,0.000000,0.018487,1.728163,0.551523,0.139220
0.390000,0.178080,-1.376587,-0.339519,1.319333,0.927362,2.525630,4.475490,-0.098817,0.298599,-0.309906,0.109906,1.500000,0.726422,0.462455,-0.462455,0.000000,0.022958,1.423758,0.400713,0.129310
0.400000,0.187145,-1.347593,-0.299650,1.320649,0.887468,3.135284,3.750894,0.051099,0.305848,-0.305291,0.105291,1.500000,0.723400,0.460530,-0.460530,0.000000,0.029157,1.119311,0.275063,0.090408
0.410000,0.195879,-1.311244,-0.270621,1.330068,0.858410,3.896245,2.562403,0.879918,0.313067,-0.300695,0.100695,1.500000,0.720305,0.458560,-0.458560,0.000000,0.033141,0.817654,0.167485,0.013135
0.420000,0.204349,-1.268854,-0.250054,1.337277,0.834729,4.476248,1.727137,0.602908,0.320254,-0.296120,0.096120,1.500000,0.717138,0.456544,-0.456544,0.000000,0.035593,0.635453,0.161054,0.039261
0.430000,0.212599,-1.222933,-0.234626,1.336908,0.811706,4.710953,1.320422,-0.143835,0.327410,-0.291565,0.091565,1.500000,0.713900,0.454483,-0.454483,0.000000,0.038672,0.558285,0.194285,0.107883
0.440000,0.220590,-1.176066,-0.222001,1.335778,0.783171,4.663178,1.235000,-0.114134,0.334532,-0.287030,0.087030,1.500000,0.710590,0.452376,-0.452376,0.000000,0.043633,0.435405,0.118921,0.085554
0.450000,0.228273,-1.130174,-0.209534,1.338961,0.751484,4.506603,1.332409,0.374738,0.341621,-0.282517,0.082517,1.500000,0.707210,0.450224,-0.450224,0.000000,0.049411,0.255022,-0.037107,0.002377
0.460000,0.235677,-1.086318,-0.195515,1.341820,0.724646,4.304303,1.431243,0.297067,0.348676,-0.278026,0.078026,1.500000,0.703758,0.448026,-0.448026,0.000000,0.054596,0.172937,-0.108642,-0.015060
0.470000,0.242870,-1.044714,-0.181233,1.340068,0.706451,4.079057,1.343849,-0.210081,0.355696,-0.273557,0.073557,1.500000,0.700236,0.445784,-0.445784,0.000000,0.058591,0.230795,-0.059068,0.039595
0.480000,0.249910,-1.005077,-0.169081,1.337422,0.696130,3.867564,1.123256,-0.269728,0.362681,-0.269110,0.069110,1.500000,0.696644,0.443497,-0.443497,0.000000,0.061235,0.284762,-0.020965,0.062141
0.490000,0.256861,-0.967220,-0.159060,1.338655,0.691607,3.688222,0.991965,0.162898,0.369629,-0.264687,0.064687,1.500000,0.692983,0.441166,-0.441166,0.000000,0.062751,0.239299,-0.072559,0.019564
0.500000,0.263772,-0.931202,-0.149198,1.341930,0.688487,3.524798,1.010085,0.353900,0.376540,-0.260287,0.060287,1.500000,0.689252,0.438791,-0.438791,0.000000,0.064027,0.166188,-0.139739,-0.014225
0.510000,0.270634,-0.896968,-0.138776,1.342878,0.681601,3.365008,1.017012,0.080227,0.383414,-0.255911,0.055911,1.500000,0.685452,0.436372,-0.436372,0.000000,0.065919,0.154650,-0.143688,0.005109
0.520000,0.277411,-0.864196,-0.129054,1.341784,0.672409,3.219095,0.909410,-0.125416,0.390249,-0.251560,0.051560,1.500000,0.681584,0.433910,-0.433910,0.000000,0.068095,0.173556,-0.120774,0.030671
0.530000,0.284120,-0.832630,-0.120888,1.342097,0.668087,3.092630,0.781672,0.045389,0.397045,-0.247233,0.047233,1.500000,0.677647,0.431404,-0.431404,0.000000,0.069541,0.151708,-0.138387,0.016974
0.540000,0.290821,-0.802319,-0.113495,1.344377,0.669824,2.970112,0.741190,0.249781,0.403801,-0.242932,0.042932,1.500000,0.673643,0.428854,-0.428854,0.000000,0.070211,0.098965,-0.183797,-0.009989
0.550000,0.297534,-0.773397,-0.105967,1.346056,0.671024,2.839376,0.744499,0.167764,0.410518,-0.238656,0.038656,1.500000,0.669571,0.426262,-0.426262,0.000000,0.070982,0.072938,-0.202156,-0.008952
0.560000,0.304236,-0.745791,-0.098633,1.346115,0.668743,2.710787,0.696524,-0.005171,0.417193,-0.234407,0.034407,1.500000,0.665433,0.423628,-0.423628,0.000000,0.072119,0.078357,-0.191216,0.009057
0.570000,0.310918,-0.719293,-0.092226,1.346335,0.667051,2.598284,0.606495,0.025525,0.423826,-0.230184,0.030184,1.500000,0.661227,0.420950,-0.420950,0.000000,0.073048,0.071386,-0.193116,0.009314
0.580000,0.317601,-0.693824,-0.086625,1.347914,0.668418,2.496839,0.549819,0.172646,0.430417,-0.225988,0.025988,1.500000,0.656956,0.418231,-0.418231,0.000000,0.073521,0.038673,-0.219072,-0.007316
0.590000,0.324300,-0.669443,-0.081195,1.349714,0.670341,2.393256,0.537475,0.185787,0.436965,-0.221819,0.021819,1.500000,0.652619,0.415470,-0.415470,0.000000,0.073900,0.011128,-0.239031,-0.013539
0.600000,0.331007,-0.646148,-0.075848,1.350545,0.670812,2.288169,0.513212,0.077625,0.443469,-0.217679,0.017679,1.500000,0.648217,0.412668,-0.412668,0.000000,0.074379,0.005732,-0.237772,-0.004044
0.610000,0.337716,-0.623814,-0.071021,1.351027,0.670974,2.192289,0.455078,0.047284,0.449929,-0.213566,0.013566,1.500000,0.643750,0.409824,-0.409824,0.000000,0.074744,0.001996,-0.235499,0.000939
0.620000,0.344433,-0.602339,-0.066851,1.352228,0.671964,2.107208,0.401649,0.128666,0.456344,-0.209482,0.009482,1.500000,0.639219,0.406939,-0.406939,0.000000,0.074872,-0.017636,-0.248522,-0.007192
0.630000,0.351160,-0.581725,-0.062995,1.353889,0.673019,2.024054,0.378820,0.172979,0.462713,-0.205428,0.005428,1.500000,0.634623,0.404014,-0.404014,0.000000,0.074922,-0.040984,-0.264706,-0.014470
0.640000,0.357890,-0.561989,-0.059241,1.355112,0.673276,1.939118,0.362189,0.121135,0.469036,-0.201402,0.001402,1.500000,0.629965,0.401048,-0.401048,0.000000,0.075000,-0.051748,-0.268725,-0.011125
0.650000,0.364620,-0.543070,-0.055781,1.355902,0.673139,1.858498,0.325739,0.077204,0.475312,-0.197407,-0.002593,1.500000,0.625243,0.398042,-0.398042,0.000000,0.074999,-0.056042,-0.266841,-0.006019
0.660000,0.371351,-0.524879,-0.052797,1.356962,0.673218,1.786313,0.282577,0.110275,0.481541,-0.193442,-0.006558,1.500000,0.620458,0.394996,-0.394996,0.000000,0.074829,-0.067944,-0.272462,-0.008764
0.670000,0.378082,-0.507388,-0.050154,1.358438,0.673244,1.718235,0.255929,0.153483,0.487721,-0.189507,-0.010493,1.500000,0.615612,0.391911,-0.391911,0.000000,0.074571,-0.085701,-0.283638,-0.014482
0.680000,0.384809,-0.490604,-0.047656,1.359804,0.672659,1.649675,0.240587,0.137995,0.493853,-0.185603,-0.014397,1.500000,0.610704,0.388786,-0.388786,0.000000,0.074323,-0.097942,-0.289481,-0.014569
0.690000,0.391526,-0.474502,-0.045342,1.360831,0.671518,1.582866,0.216991,0.101606,0.499935,-0.181731,-0.018269,1.500000,0.605735,0.385623,-0.385623,0.000000,0.074054,-0.103668,-0.289230,-0.011020
0.700000,0.398232,-0.459018,-0.043355,1.361879,0.670248,1.521765,0.184787,0.106724,0.505967,-0.177891,-0.022109,1.500000,0.600706,0.382421,-0.382421,0.000000,0.073683,-0.111630,-0.291324,-0.011050
0.710000,0.404925,-0.444111,-0.041673,1.363206,0.668919,1.465196,0.159184,0.137020,0.511949,-0.174083,-0.025917,1.500000,0.595616,0.379181,-0.379181,0.000000,0.073222,-0.124495,-0.298212,-0.014647
0.720000,0.411602,-0.429778,-0.040160,1.364581,0.667230,1.409476,0.143721,0.139781,0.517880,-0.170308,-0.029692,1.500000,0.590467,0.375903,-0.375903,0.000000,0.072745,-0.135984,-0.303819,-0.016125
0.730000,0.418258,-0.416006,-0.038787,1.365747,0.665051,1.354539,0.127081,0.116572,0.523758,-0.166565,-0.033435,1.500000,0.585259,0.372587,-0.372587,0.000000,0.072264,-0.142695,-0.304948,-0.014280
0.740000,0.424892,-0.402757,-0.037634,1.366832,0.662570,1.303129,0.103903,0.109356,0.529584,-0.162856,-0.037144,1.500000,0.579992,0.369234,-0.369234,0.000000,0.071736,-0.148887,-0.305736,-0.013347
0.750000,0.431500,-0.389990,-0.036728,1.368063,0.659943,1.255695,0.081868,0.125918,0.535358,-0.159181,-0.040819,1.500000,0.574667,0.365844,-0.365844,0.000000,0.071145,-0.158166,-0.309618,-0.015189
0.760000,0.438080,-0.377692,-0.035993,1.369386,0.657080,1.209939,0.066806,0.134786,0.541078,-0.155539,-0.044461,1.500000,0.569285,0.362418,-0.362418,0.000000,0.070524,-0.167966,-0.314092,-0.016866
0.770000,0.444630,-0.365857,-0.035378,1.370610,0.653862,1.164830,0.053834,0.123074,0.546743,-0.151932,-0.048068,1.500000,0.563846,0.358955,-0.358955,0.000000,0.069901,-0.174926,-0.315938,-0.016276
0.780000,0.451146,-0.354459,-0.034917,1.371734,0.650340,1.121823,0.037213,0.112920,0.552354,-0.148360,-0.051640,1.500000,0.558350,0.355457,-0.355457,0.000000,0.069257,-0.180385,-0.316465,-0.015301
0.790000,0.457625,-0.343467,-0.034644,1.372908,0.646628,1.081893,0.019495,0.119267,0.557910,-0.144823,-0.055177,1.500000,0.552799,0.351923,-0.351923,0.000000,0.068574,-0.187303,-0.318521,-0.016007
0.800000,0.464067,-0.332863,-0.034527,1.374164,0.642731,1.043926,0.005715,0.127810,0.563410,-0.141322,-0.058678,1.500000,0.547192,0.348353,-0.348353,0.000000,0.067864,-0.195272,-0.321697,-0.017352
0.810000,0.470468,-0.322640,-0.034518,1.375390,0.638578,1.006759,-0.005124,0.123665,0.568854,-0.137856,-0.062144,1.500000,0.541531,0.344749,-0.344749,0.000000,0.067147,-0.201888,-0.323673,-0.017477
0.820000,0.476826,-0.312782,-0.034622,1.376534,0.634168,0.970898,-0.017284,0.114986,0.574241,-0.134427,-0.065573,1.500000,0.535815,0.341111,-0.341111,0.000000,0.066424,-0.206984,-0.324291,-0.016813
0.830000,0.483139,-0.303266,-0.034866,1.377674,0.629567,0.937249,-0.030945,0.115314,0.579570,-0.131034,-0.068966,1.500000,0.530046,0.337438,-0.337438,0.000000,0.065678,-0.212446,-0.325372,-0.016928
0.840000,0.489405,-0.294074,-0.035240,1.378868,0.624809,0.905469,-0.042815,0.121097,0.584841,-0.127678,-0.072322,1.500000,0.524224,0.333731,-0.333731,0.000000,0.064911,-0.218826,-0.327442,-0.017815
0.850000,0.495622,-0.285198,-0.035712,1.380064,0.619865,0.874645,-0.052093,0.120847,0.590054,-0.124360,-0.075640,1.500000,0.518350,0.329992,-0.329992,0.000000,0.064136,-0.224763,-0.329186,-0.018235
0.860000,0.501789,-0.276627,-0.036272,1.381206,0.614719,0.844742,-0.061265,0.114931,0.595208,-0.121079,-0.078921,1.500000,0.512423,0.326219,-0.326219,0.000000,0.063358,-0.229551,-0.329915,-0.017926
0.870000,0.507904,-0.268344,-0.036933,1.382322,0.609401,0.816374,-0.071547,0.112541,0.600303,-0.117836,-0.082164,1.500000,0.506446,0.322413,-0.322413,0.000000,0.062569,-0.234130,-0.330538,-0.017818
0.880000,0.513965,-0.260334,-0.037699,1.383462,0.603946,0.789595,-0.081261,0.115364,0.605337,-0.114631,-0.085369,1.500000,0.500417,0.318576,-0.318576,0.000000,0.061766,-0.239279,-0.331803,-0.018319
0.890000,0.519970,-0.252587,-0.038550,1.384614,0.598351,0.763825,-0.089122,0.116472,0.610311,-0.111464,-0.088536,1.500000,0.494339,0.314706,-0.314706,0.000000,0.060954,-0.244429,-0.333162,-0.018779
0.900000,0.525919,-0.245095,-0.039471,1.385736,0.592601,0.738809,-0.096227,0.113048,0.615224,-0.108337,-0.091663,1.500000,0.488211,0.310805,-0.310805,0.000000,0.060140,-0.248857,-0.333908,-0.018735
0.910000,0.531810,-0.237847,-0.040466,1.386828,0.586708,0.714864,-0.103865,0.109991,0.620075,-0.105248,-0.094752,1.500000,0.482035,0.306873,-0.306873,0.000000,0.059322,-0.252872,-0.334338,-0.018606
0.920000,0.537641,-0.230829,-0.041542,1.387923,0.580696,0.692177,-0.111476,0.110594,0.624864,-0.102199,-0.097801,1.500000,0.475810,0.302910,-0.302910,0.000000,0.058494,-0.257126,-0.335079,-0.018848
0.930000,0.543411,-0.224033,-0.042687,1.389028,0.574574,0.670452,-0.117943,0.111677,0.629591,-0.099190,-0.100810,1.500000,0.469538,0.298917,-0.298917,0.000000,0.057659,-0.261525,-0.336040,-0.019230
0.940000,0.549119,-0.217452,-0.043890,1.390119,0.568334,0.649402,-0.123505,0.109946,0.634255,-0.096221,-0.103779,1.500000,0.463218,0.294894,-0.294894,0.000000,0.056822,-0.265541,-0.336708,-0.019337
0.950000,0.554765,-0.211077,-0.045147,1.391183,0.561979,0.629129,-0.129130,0.107223,0.638855,-0.093292,-0.106708,1.500000,0.456853,0.290842,-0.290842,0.000000,0.055983,-0.269148,-0.337051,-0.019268
0.960000,0.560346,-0.204898,-0.046464,1.392239,0.555524,0.609814,-0.134863,0.106520,0.643392,-0.090404,-0.109596,1.500000,0.450442,0.286760,-0.286760,0.000000,0.055139,-0.272768,-0.337476,-0.019370
0.970000,0.565863,-0.198907,-0.047835,1.393299,0.548979,0.591347,-0.139967,0.107041,0.647864,-0.087557,-0.112443,1.500000,0.443985,0.282650,-0.282650,0.000000,0.054290,-0.276522,-0.338100,-0.019644
0.980000,0.571313,-0.193099,-0.049252,1.394352,0.542344,0.573498,-0.144276,0.106223,0.652271,-0.084751,-0.115249,1.500000,0.437484,0.278511,-0.278511,0.000000,0.053438,-0.280109,-0.338630,-0.019811
0.990000,0.576697,-0.187465,-0.050710,1.395386,0.535617,0.556246,-0.148362,0.104149,0.656613,-0.081987,-0.118013,1.500000,0.430940,0.274345,-0.274345,0.000000,0.052586,-0.283378,-0.338914,-0.019812
1.000000,0.582013,-0.182000,-0.052209,1.396407,0.528807,0.539713,-0.152505,0.102878,0.660890,-0.079265,-0.120735,1.500000,0.424352,0.270151,-0.270151,0.000000,0.051730,-0.286541,-0.339155,-0.019857
1.010000,0.587260,-0.176695,-0.053750,1.397426,0.521924,0.523887,-0.156329,0.102788,0.665100,-0.076584,-0.123416,1.500000,0.417722,0.265930,-0.265930,0.000000,0.050871,-0.289775,-0.339523,-0.020037
1.020000,0.592438,-0.171546,-0.055325,1.398440,0.514969,0.508616,-0.159551,0.102329,0.669244,-0.073946,-0.126054,1.500000,0.411051,0.261683,-0.261683,0.000000,0.050010,-0.292952,-0.339896,-0.020206
1.030000,0.597547,-0.166547,-0.056929,1.399441,0.507942,0.493830,-0.162431,0.100864,0.673321,-0.071351,-0.128649,1.500000,0.404338,0.257409,-0.257409,0.000000,0.049148,-0.295915,-0.340115,-0.020260
1.040000,0.602585,-0.161693,-0.058562,1.400428,0.500848,0.479587,-0.165267,0.099492,0.677331,-0.068798,-0.131202,1.500000,0.397584,0.253110,-0.253110,0.000000,0.048284,-0.298735,-0.340247,-0.020293
